Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,9950      
Trigger,0         
Start time,2021-03-31,13:35:33
End time,2021-03-31,14:58:28
Trigger time,2021-03-31,13:35:33
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,0,17,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
       152,2021/03/31 13:36:48,500,+  22.5,+  22.1,+  22.8,+  23.7,+  56.8,+  40.2,+  45.3,+  65.4,LLLLLLLLLL,LLLL
       153,2021/03/31 13:36:49,  0,+  22.5,+  22.1,+  23.2,+  23.7,+  57.1,+  40.3,+  45.7,+  65.6,LLLLLLLLLL,LLLL
       154,2021/03/31 13:36:49,500,+  22.9,+  22.2,+  22.7,+  23.6,+  57.0,+  40.5,+  45.6,+  65.8,LLLLLLLLLL,LLLL
       155,2021/03/31 13:36:50,  0,+  22.5,+  22.1,+  22.8,+  23.6,+  57.5,+  40.6,+  45.8,+  65.6,LLLLLLLLLL,LLLL
       156,2021/03/31 13:36:50,500,+  22.6,+  21.9,+  22.9,+  23.4,+  57.5,+  40.8,+  45.8,+  66.1,LLLLLLLLLL,LLLL
       157,2021/03/31 13:36:51,  0,+  22.5,+  22.1,+  22.8,+  23.8,+  57.6,+  40.8,+  45.8,+  66.2,LLLLLLLLLL,LLLL
       158,2021/03/31 13:36:51,500,+  22.5,+  22.1,+  22.9,+  23.6,+  57.9,+  40.9,+  45.9,+  66.2,LLLLLLLLLL,LLLL
       159,2021/03/31 13:36:52,  0,+  22.6,+  22.1,+  22.8,+  23.6,+  58.0,+  40.9,+  46.0,+  66.4,LLLLLLLLLL,LLLL
       160,2021/03/31 13:36:52,500,+  22.5,+  22.0,+  22.6,+  23.8,+  58.1,+  41.1,+  46.0,+  66.5,LLLLLLLLLL,LLLL
       161,2021/03/31 13:36:53,  0,+  22.6,+  22.0,+  22.8,+  23.6,+  58.3,+  41.2,+  46.1,+  66.8,LLLLLLLLLL,LLLL
       162,2021/03/31 13:36:53,500,+  22.8,+  22.1,+  23.0,+  23.7,+  58.6,+  41.2,+  46.3,+  66.9,LLLLLLLLLL,LLLL
       163,2021/03/31 13:36:54,  0,+  22.5,+  22.1,+  23.1,+  23.5,+  58.8,+  41.4,+  46.4,+  67.1,LLLLLLLLLL,LLLL
       164,2021/03/31 13:36:54,500,+  22.8,+  22.1,+  22.9,+  23.5,+  59.0,+  41.5,+  46.4,+  67.1,LLLLLLLLLL,LLLL
       165,2021/03/31 13:36:55,  0,+  22.8,+  22.2,+  23.0,+  23.6,+  59.2,+  41.5,+  46.5,+  67.3,LLLLLLLLLL,LLLL
       166,2021/03/31 13:36:55,500,+  22.7,+  22.1,+  23.0,+  23.7,+  59.4,+  41.5,+  46.7,+  67.6,LLLLLLLLLL,LLLL
       167,2021/03/31 13:36:56,  0,+  22.9,+  21.8,+  23.2,+  23.7,+  59.6,+  41.8,+  46.6,+  67.9,LLLLLLLLLL,LLLL
       168,2021/03/31 13:36:56,500,+  22.8,+  22.2,+  23.0,+  23.7,+  59.8,+  41.9,+  46.9,+  68.0,LLLLLLLLLL,LLLL
       169,2021/03/31 13:36:57,  0,+  22.6,+  22.1,+  23.1,+  23.9,+  59.8,+  42.0,+  46.9,+  68.0,LLLLLLLLLL,LLLL
       170,2021/03/31 13:36:57,500,+  22.8,+  22.1,+  22.9,+  23.8,+  60.1,+  42.1,+  47.1,+  68.2,LLLLLLLLLL,LLLL
       171,2021/03/31 13:36:58,  0,+  22.6,+  22.0,+  23.0,+  23.8,+  60.2,+  42.2,+  47.2,+  68.4,LLLLLLLLLL,LLLL
       172,2021/03/31 13:36:58,500,+  22.5,+  21.9,+  23.1,+  23.9,+  60.6,+  42.3,+  47.2,+  68.5,LLLLLLLLLL,LLLL
       173,2021/03/31 13:36:59,  0,+  22.6,+  22.1,+  23.0,+  23.6,+  60.7,+  42.4,+  47.2,+  68.6,LLLLLLLLLL,LLLL
       174,2021/03/31 13:36:59,500,+  22.6,+  22.1,+  23.1,+  23.7,+  61.0,+  42.4,+  47.3,+  68.7,LLLLLLLLLL,LLLL
       175,2021/03/31 13:37:00,  0,+  22.6,+  22.2,+  22.9,+  23.8,+  60.9,+  42.6,+  47.3,+  68.7,LLLLLLLLLL,LLLL
       176,2021/03/31 13:37:00,500,+  22.8,+  22.1,+  23.1,+  23.9,+  61.2,+  42.7,+  47.5,+  69.0,LLLLLLLLLL,LLLL
       177,2021/03/31 13:37:01,  0,+  22.6,+  22.0,+  23.1,+  23.8,+  61.4,+  42.8,+  47.5,+  68.8,LLLLLLLLLL,LLLL
       178,2021/03/31 13:37:01,500,+  22.6,+  22.0,+  23.0,+  23.9,+  61.5,+  42.8,+  47.6,+  69.4,LLLLLLLLLL,LLLL
       179,2021/03/31 13:37:02,  0,+  22.6,+  22.2,+  23.0,+  23.8,+  61.8,+  42.9,+  47.8,+  69.7,LLLLLLLLLL,LLLL
       180,2021/03/31 13:37:02,500,+  22.5,+  22.1,+  23.1,+  24.1,+  61.7,+  43.0,+  47.8,+  69.7,LLLLLLLLLL,LLLL
       181,2021/03/31 13:37:03,  0,+  22.8,+  22.1,+  23.1,+  23.9,+  62.2,+  43.1,+  47.8,+  69.9,LLLLLLLLLL,LLLL
       182,2021/03/31 13:37:03,500,+  22.7,+  22.1,+  23.1,+  24.0,+  62.3,+  43.2,+  47.9,+  70.3,LLLLLLLLLL,LLLL
       183,2021/03/31 13:37:04,  0,+  22.8,+  22.3,+  23.2,+  24.0,+  62.4,+  43.4,+  48.0,+  70.0,LLLLLLLLLL,LLLL
       184,2021/03/31 13:37:04,500,+  22.8,+  22.1,+  23.1,+  23.9,+  62.6,+  43.5,+  48.2,+  70.5,LLLLLLLLLL,LLLL
       185,2021/03/31 13:37:05,  0,+  22.8,+  22.1,+  23.1,+  24.1,+  62.7,+  43.5,+  48.2,+  70.5,LLLLLLLLLL,LLLL
       186,2021/03/31 13:37:05,500,+  22.8,+  22.3,+  23.3,+  24.1,+  63.0,+  43.7,+  48.2,+  70.7,LLLLLLLLLL,LLLL
       187,2021/03/31 13:37:06,  0,+  22.9,+  22.3,+  23.3,+  24.0,+  63.1,+  43.7,+  48.5,+  70.6,LLLLLLLLLL,LLLL
       188,2021/03/31 13:37:06,500,+  22.7,+  22.2,+  23.3,+  24.1,+  63.3,+  43.8,+  48.5,+  70.9,LLLLLLLLLL,LLLL
       189,2021/03/31 13:37:07,  0,+  22.8,+  22.3,+  23.3,+  24.2,+  63.5,+  43.8,+  48.6,+  71.0,LLLLLLLLLL,LLLL
       190,2021/03/31 13:37:07,500,+  22.6,+  22.2,+  23.1,+  24.2,+  63.6,+  43.8,+  48.7,+  71.1,LLLLLLLLLL,LLLL
       191,2021/03/31 13:37:08,  0,+  22.8,+  22.1,+  23.3,+  24.0,+  63.9,+  44.0,+  48.7,+  71.6,LLLLLLLLLL,LLLL
       192,2021/03/31 13:37:08,500,+  22.8,+  22.3,+  23.2,+  24.1,+  64.1,+  44.1,+  48.8,+  71.4,LLLLLLLLLL,LLLL
       193,2021/03/31 13:37:09,  0,+  22.7,+  22.3,+  23.3,+  24.1,+  64.3,+  44.2,+  49.0,+  71.7,LLLLLLLLLL,LLLL
       194,2021/03/31 13:37:09,500,+  22.9,+  22.3,+  23.4,+  24.1,+  64.4,+  44.3,+  49.0,+  71.6,LLLLLLLLLL,LLLL
       195,2021/03/31 13:37:10,  0,+  22.6,+  22.3,+  23.3,+  24.2,+  64.7,+  44.4,+  49.1,+  71.7,LLLLLLLLLL,LLLL
       196,2021/03/31 13:37:10,500,+  22.8,+  22.1,+  23.3,+  24.1,+  64.8,+  44.3,+  49.1,+  72.0,LLLLLLLLLL,LLLL
       197,2021/03/31 13:37:11,  0,+  22.8,+  22.4,+  23.2,+  24.2,+  65.0,+  44.5,+  49.3,+  72.2,LLLLLLLLLL,LLLL
       198,2021/03/31 13:37:11,500,+  22.7,+  22.3,+  23.4,+  24.3,+  65.0,+  44.5,+  49.3,+  72.0,LLLLLLLLLL,LLLL
       199,2021/03/31 13:37:12,  0,+  22.7,+  22.3,+  23.4,+  24.2,+  65.3,+  44.6,+  49.4,+  72.3,LLLLLLLLLL,LLLL
       200,2021/03/31 13:37:12,500,+  22.6,+  22.3,+  23.4,+  24.4,+  65.3,+  44.7,+  49.5,+  72.4,LLLLLLLLLL,LLLL
       201,2021/03/31 13:37:13,  0,+  22.9,+  22.5,+  23.4,+  24.2,+  65.6,+  44.7,+  49.5,+  72.6,LLLLLLLLLL,LLLL
       202,2021/03/31 13:37:13,500,+  22.5,+  22.2,+  23.2,+  24.2,+  65.6,+  44.8,+  49.6,+  72.7,LLLLLLLLLL,LLLL
       203,2021/03/31 13:37:14,  0,+  22.8,+  22.3,+  23.5,+  24.3,+  65.8,+  44.9,+  49.7,+  72.9,LLLLLLLLLL,LLLL
       204,2021/03/31 13:37:14,500,+  22.7,+  22.1,+  23.4,+  24.3,+  66.1,+  45.0,+  49.8,+  73.1,LLLLLLLLLL,LLLL
       205,2021/03/31 13:37:15,  0,+  22.8,+  22.3,+  23.4,+  24.3,+  66.3,+  45.0,+  49.8,+  73.1,LLLLLLLLLL,LLLL
       206,2021/03/31 13:37:15,500,+  22.8,+  22.3,+  23.5,+  24.3,+  66.4,+  45.2,+  50.0,+  73.4,LLLLLLLLLL,LLLL
       207,2021/03/31 13:37:16,  0,+  22.8,+  22.4,+  23.4,+  24.3,+  66.8,+  45.2,+  49.9,+  73.5,LLLLLLLLLL,LLLL
       208,2021/03/31 13:37:16,500,+  22.7,+  22.4,+  23.4,+  24.3,+  66.8,+  45.3,+  50.1,+  73.4,LLLLLLLLLL,LLLL
       209,2021/03/31 13:37:17,  0,+  22.7,+  22.2,+  23.6,+  24.3,+  67.0,+  45.3,+  50.2,+  73.7,LLLLLLLLLL,LLLL
       210,2021/03/31 13:37:17,500,+  22.8,+  22.4,+  23.4,+  24.4,+  67.1,+  45.5,+  50.2,+  73.7,LLLLLLLLLL,LLLL
       211,2021/03/31 13:37:18,  0,+  22.8,+  22.3,+  23.6,+  24.4,+  67.2,+  45.5,+  50.4,+  74.1,LLLLLLLLLL,LLLL
       212,2021/03/31 13:37:18,500,+  22.8,+  22.5,+  23.5,+  24.5,+  67.5,+  45.6,+  50.4,+  73.9,LLLLLLLLLL,LLLL
       213,2021/03/31 13:37:19,  0,+  22.8,+  22.3,+  23.6,+  24.3,+  67.6,+  45.6,+  50.4,+  74.1,LLLLLLLLLL,LLLL
       214,2021/03/31 13:37:19,500,+  22.8,+  22.4,+  23.7,+  24.6,+  67.8,+  45.7,+  50.7,+  74.3,LLLLLLLLLL,LLLL
       215,2021/03/31 13:37:20,  0,+  23.0,+  22.5,+  23.6,+  24.6,+  67.9,+  45.8,+  50.7,+  74.3,LLLLLLLLLL,LLLL
       216,2021/03/31 13:37:20,500,+  22.8,+  22.5,+  23.8,+  24.6,+  68.2,+  45.8,+  50.7,+  74.6,LLLLLLLLLL,LLLL
       217,2021/03/31 13:37:21,  0,+  22.8,+  22.3,+  23.8,+  24.6,+  68.4,+  46.0,+  50.8,+  74.8,LLLLLLLLLL,LLLL
       218,2021/03/31 13:37:21,500,+  22.7,+  22.4,+  23.6,+  24.5,+  68.4,+  46.0,+  50.8,+  75.1,LLLLLLLLLL,LLLL
       219,2021/03/31 13:37:22,  0,+  22.8,+  22.3,+  23.6,+  24.7,+  68.7,+  46.1,+  51.0,+  75.1,LLLLLLLLLL,LLLL
       220,2021/03/31 13:37:22,500,+  22.8,+  22.6,+  23.8,+  24.6,+  68.8,+  46.2,+  51.1,+  75.2,LLLLLLLLLL,LLLL
       221,2021/03/31 13:37:23,  0,+  22.8,+  22.6,+  23.8,+  24.6,+  69.0,+  46.2,+  51.1,+  75.2,LLLLLLLLLL,LLLL
       222,2021/03/31 13:37:23,500,+  22.8,+  22.6,+  23.8,+  24.7,+  69.2,+  46.3,+  51.2,+  75.4,LLLLLLLLLL,LLLL
       223,2021/03/31 13:37:24,  0,+  23.0,+  22.6,+  23.9,+  24.8,+  69.3,+  46.4,+  51.4,+  75.7,LLLLLLLLLL,LLLL
       224,2021/03/31 13:37:24,500,+  23.0,+  22.6,+  23.9,+  24.7,+  69.3,+  46.5,+  51.4,+  75.8,LLLLLLLLLL,LLLL
       225,2021/03/31 13:37:25,  0,+  22.9,+  22.6,+  23.7,+  24.9,+  69.5,+  46.6,+  51.4,+  75.7,LLLLLLLLLL,LLLL
       226,2021/03/31 13:37:25,500,+  22.9,+  22.6,+  23.9,+  24.8,+  69.7,+  46.6,+  51.6,+  75.9,LLLLLLLLLL,LLLL
       227,2021/03/31 13:37:26,  0,+  22.9,+  22.8,+  23.8,+  24.9,+  69.9,+  46.6,+  51.6,+  76.1,LLLLLLLLLL,LLLL
       228,2021/03/31 13:37:26,500,+  22.9,+  22.6,+  24.0,+  24.8,+  70.3,+  46.8,+  51.7,+  76.0,LLLLLLLLLL,LLLL
       229,2021/03/31 13:37:27,  0,+  22.9,+  22.6,+  24.0,+  24.9,+  70.2,+  46.9,+  51.7,+  76.4,LLLLLLLLLL,LLLL
       230,2021/03/31 13:37:27,500,+  22.7,+  22.8,+  23.8,+  24.9,+  70.3,+  47.1,+  51.7,+  76.6,LLLLLLLLLL,LLLL
       231,2021/03/31 13:37:28,  0,+  22.8,+  22.6,+  24.1,+  24.9,+  70.5,+  47.2,+  51.9,+  76.6,LLLLLLLLLL,LLLL
       232,2021/03/31 13:37:28,500,+  23.0,+  22.6,+  24.1,+  25.0,+  70.8,+  47.3,+  52.1,+  76.7,LLLLLLLLLL,LLLL
       233,2021/03/31 13:37:29,  0,+  22.9,+  22.8,+  24.1,+  25.1,+  70.9,+  47.4,+  52.1,+  76.8,LLLLLLLLLL,LLLL
       234,2021/03/31 13:37:29,500,+  22.9,+  22.6,+  24.3,+  25.1,+  71.0,+  47.5,+  52.2,+  76.9,LLLLLLLLLL,LLLL
       235,2021/03/31 13:37:30,  0,+  22.8,+  22.9,+  24.1,+  25.0,+  71.1,+  47.6,+  52.3,+  77.0,LLLLLLLLLL,LLLL
       236,2021/03/31 13:37:30,500,+  23.0,+  22.6,+  24.2,+  25.0,+  71.4,+  47.6,+  52.4,+  77.4,LLLLLLLLLL,LLLL
       237,2021/03/31 13:37:31,  0,+  23.0,+  22.6,+  24.2,+  25.1,+  71.3,+  47.9,+  52.5,+  77.2,LLLLLLLLLL,LLLL
       238,2021/03/31 13:37:31,500,+  22.9,+  22.8,+  24.3,+  25.2,+  71.6,+  47.9,+  52.5,+  77.5,LLLLLLLLLL,LLLL
       239,2021/03/31 13:37:32,  0,+  23.0,+  22.8,+  24.2,+  25.1,+  71.8,+  47.9,+  52.5,+  77.6,LLLLLLLLLL,LLLL
       240,2021/03/31 13:37:32,500,+  22.8,+  22.8,+  24.3,+  25.3,+  72.0,+  48.1,+  52.7,+  77.7,LLLLLLLLLL,LLLL
       241,2021/03/31 13:37:33,  0,+  22.9,+  22.6,+  24.5,+  25.4,+  72.2,+  48.3,+  52.8,+  77.9,LLLLLLLLLL,LLLL
       242,2021/03/31 13:37:33,500,+  22.9,+  22.9,+  24.5,+  25.4,+  72.3,+  48.2,+  52.8,+  78.0,LLLLLLLLLL,LLLL
       243,2021/03/31 13:37:34,  0,+  23.0,+  23.0,+  24.5,+  25.2,+  72.5,+  48.4,+  52.8,+  78.0,LLLLLLLLLL,LLLL
       244,2021/03/31 13:37:34,500,+  23.1,+  22.7,+  24.4,+  25.3,+  72.5,+  48.4,+  53.0,+  78.0,LLLLLLLLLL,LLLL
       245,2021/03/31 13:37:35,  0,+  23.0,+  22.9,+  24.4,+  25.4,+  72.7,+  48.5,+  53.1,+  78.4,LLLLLLLLLL,LLLL
       246,2021/03/31 13:37:35,500,+  23.0,+  22.9,+  24.3,+  25.4,+  72.9,+  48.6,+  53.1,+  78.4,LLLLLLLLLL,LLLL
       247,2021/03/31 13:37:36,  0,+  22.9,+  23.0,+  24.6,+  25.5,+  73.1,+  48.7,+  53.2,+  78.6,LLLLLLLLLL,LLLL
       248,2021/03/31 13:37:36,500,+  23.0,+  22.9,+  24.6,+  25.4,+  73.2,+  48.7,+  53.3,+  78.9,LLLLLLLLLL,LLLL
       249,2021/03/31 13:37:37,  0,+  23.0,+  22.8,+  24.6,+  25.6,+  73.5,+  48.9,+  53.4,+  78.7,LLLLLLLLLL,LLLL
       250,2021/03/31 13:37:37,500,+  23.1,+  23.1,+  24.6,+  25.6,+  73.5,+  48.9,+  53.5,+  78.9,LLLLLLLLLL,LLLL
       251,2021/03/31 13:37:38,  0,+  23.0,+  23.1,+  24.6,+  25.5,+  73.7,+  48.9,+  53.6,+  78.8,LLLLLLLLLL,LLLL
       252,2021/03/31 13:37:38,500,+  23.0,+  23.1,+  24.6,+  25.7,+  73.9,+  49.0,+  53.6,+  79.2,LLLLLLLLLL,LLLL
       253,2021/03/31 13:37:39,  0,+  23.2,+  23.1,+  24.6,+  25.6,+  74.0,+  49.0,+  53.7,+  79.3,LLLLLLLLLL,LLLL
       254,2021/03/31 13:37:39,500,+  23.0,+  23.0,+  24.6,+  25.6,+  74.0,+  49.0,+  53.8,+  79.3,LLLLLLLLLL,LLLL
       255,2021/03/31 13:37:40,  0,+  23.0,+  23.1,+  24.7,+  25.7,+  74.2,+  49.2,+  53.9,+  79.6,LLLLLLLLLL,LLLL
       256,2021/03/31 13:37:40,500,+  23.2,+  23.1,+  24.7,+  25.7,+  74.3,+  49.2,+  53.9,+  79.6,LLLLLLLLLL,LLLL
       257,2021/03/31 13:37:41,  0,+  23.2,+  23.1,+  24.8,+  25.8,+  74.6,+  49.3,+  54.0,+  79.6,LLLLLLLLLL,LLLL
       258,2021/03/31 13:37:41,500,+  23.1,+  23.1,+  24.7,+  25.9,+  74.8,+  49.5,+  54.2,+  79.8,LLLLLLLLLL,LLLL
       259,2021/03/31 13:37:42,  0,+  23.0,+  23.1,+  24.8,+  25.7,+  74.9,+  49.7,+  54.2,+  80.0,LLLLLLLLLL,LLLL
       260,2021/03/31 13:37:42,500,+  23.1,+  23.1,+  24.9,+  25.9,+  75.0,+  49.8,+  54.3,+  80.1,LLLLLLLLLL,LLLL
       261,2021/03/31 13:37:43,  0,+  23.0,+  23.2,+  25.0,+  25.9,+  75.3,+  49.9,+  54.3,+  80.3,LLLLLLLLLL,LLLL
       262,2021/03/31 13:37:43,500,+  23.2,+  23.3,+  24.9,+  25.9,+  75.4,+  50.0,+  54.5,+  80.4,LLLLLLLLLL,LLLL
       263,2021/03/31 13:37:44,  0,+  23.2,+  23.2,+  24.9,+  26.1,+  75.4,+  50.1,+  54.5,+  80.5,LLLLLLLLLL,LLLL
       264,2021/03/31 13:37:44,500,+  23.0,+  23.3,+  25.0,+  25.9,+  75.7,+  50.2,+  54.6,+  80.6,LLLLLLLLLL,LLLL
       265,2021/03/31 13:37:45,  0,+  23.2,+  23.2,+  25.0,+  26.1,+  75.7,+  50.1,+  54.6,+  80.7,LLLLLLLLLL,LLLL
       266,2021/03/31 13:37:45,500,+  23.2,+  23.2,+  24.9,+  25.9,+  76.1,+  50.3,+  54.6,+  80.7,LLLLLLLLLL,LLLL
       267,2021/03/31 13:37:46,  0,+  23.2,+  23.1,+  25.0,+  26.1,+  76.1,+  50.5,+  54.8,+  80.9,LLLLLLLLLL,LLLL
       268,2021/03/31 13:37:46,500,+  23.2,+  23.2,+  25.1,+  26.1,+  76.3,+  50.5,+  54.9,+  81.0,LLLLLLLLLL,LLLL
       269,2021/03/31 13:37:47,  0,+  23.1,+  23.3,+  25.1,+  26.2,+  76.5,+  50.7,+  54.9,+  81.1,LLLLLLLLLL,LLLL
       270,2021/03/31 13:37:47,500,+  23.1,+  23.4,+  25.1,+  26.2,+  76.6,+  50.8,+  55.0,+  81.2,LLLLLLLLLL,LLLL
       271,2021/03/31 13:37:48,  0,+  23.3,+  23.4,+  25.2,+  26.2,+  76.8,+  50.8,+  55.2,+  81.4,LLLLLLLLLL,LLLL
       272,2021/03/31 13:37:48,500,+  23.1,+  23.4,+  25.2,+  26.4,+  76.8,+  50.8,+  55.1,+  81.6,LLLLLLLLLL,LLLL
       273,2021/03/31 13:37:49,  0,+  23.3,+  23.3,+  25.2,+  26.4,+  77.1,+  51.0,+  55.3,+  81.4,LLLLLLLLLL,LLLL
       274,2021/03/31 13:37:49,500,+  23.1,+  23.2,+  25.4,+  26.4,+  77.2,+  51.0,+  55.4,+  81.6,LLLLLLLLLL,LLLL
       275,2021/03/31 13:37:50,  0,+  23.4,+  23.4,+  25.3,+  26.4,+  77.3,+  51.1,+  55.4,+  81.8,LLLLLLLLLL,LLLL
       276,2021/03/31 13:37:50,500,+  23.3,+  23.3,+  25.4,+  26.5,+  77.5,+  51.1,+  55.5,+  81.9,LLLLLLLLLL,LLLL
       277,2021/03/31 13:37:51,  0,+  23.2,+  23.3,+  25.4,+  26.5,+  77.6,+  51.3,+  55.6,+  81.9,LLLLLLLLLL,LLLL
       278,2021/03/31 13:37:51,500,+  23.3,+  23.3,+  25.3,+  26.4,+  77.7,+  51.3,+  55.6,+  81.9,LLLLLLLLLL,LLLL
       279,2021/03/31 13:37:52,  0,+  23.1,+  23.4,+  25.4,+  26.4,+  77.8,+  51.5,+  55.6,+  82.2,LLLLLLLLLL,LLLL
       280,2021/03/31 13:37:52,500,+  23.2,+  23.5,+  25.4,+  26.4,+  78.0,+  51.7,+  55.7,+  82.4,LLLLLLLLLL,LLLL
       281,2021/03/31 13:37:53,  0,+  23.3,+  23.6,+  25.5,+  26.7,+  78.1,+  51.9,+  55.9,+  82.2,LLLLLLLLLL,LLLL
       282,2021/03/31 13:37:53,500,+  23.2,+  23.4,+  25.5,+  26.5,+  78.3,+  52.0,+  55.9,+  82.4,LLLLLLLLLL,LLLL
       283,2021/03/31 13:37:54,  0,+  23.3,+  23.6,+  25.4,+  26.7,+  78.6,+  52.2,+  56.0,+  82.7,LLLLLLLLLL,LLLL
       284,2021/03/31 13:37:54,500,+  23.4,+  23.5,+  25.7,+  26.5,+  78.6,+  52.3,+  56.2,+  82.9,LLLLLLLLLL,LLLL
       285,2021/03/31 13:37:55,  0,+  23.2,+  23.6,+  25.6,+  26.7,+  78.9,+  52.4,+  56.2,+  82.8,LLLLLLLLLL,LLLL
       286,2021/03/31 13:37:55,500,+  23.3,+  23.6,+  25.7,+  26.7,+  78.9,+  52.5,+  56.2,+  83.2,LLLLLLLLLL,LLLL
       287,2021/03/31 13:37:56,  0,+  23.3,+  23.6,+  25.7,+  26.7,+  79.0,+  52.6,+  56.4,+  83.1,LLLLLLLLLL,LLLL
       288,2021/03/31 13:37:56,500,+  23.4,+  23.4,+  25.7,+  26.7,+  79.3,+  52.7,+  56.4,+  83.4,LLLLLLLLLL,LLLL
       289,2021/03/31 13:37:57,  0,+  23.3,+  23.6,+  25.7,+  26.8,+  79.3,+  52.8,+  56.6,+  83.4,LLLLLLLLLL,LLLL
       290,2021/03/31 13:37:57,500,+  23.3,+  23.7,+  25.9,+  27.0,+  79.3,+  52.9,+  56.8,+  83.4,LLLLLLLLLL,LLLL
       291,2021/03/31 13:37:58,  0,+  23.4,+  23.9,+  26.0,+  26.9,+  79.7,+  53.0,+  56.8,+  83.8,LLLLLLLLLL,LLLL
       292,2021/03/31 13:37:58,500,+  23.4,+  23.8,+  26.1,+  27.1,+  79.9,+  53.0,+  56.9,+  83.8,LLLLLLLLLL,LLLL
       293,2021/03/31 13:37:59,  0,+  23.5,+  23.6,+  26.1,+  26.9,+  80.0,+  53.1,+  57.0,+  83.9,LLLLLLLLLL,LLLL
       294,2021/03/31 13:37:59,500,+  23.4,+  23.9,+  26.0,+  27.1,+  80.3,+  53.1,+  57.0,+  84.1,LLLLLLLLLL,LLLL
       295,2021/03/31 13:38:00,  0,+  23.4,+  23.9,+  26.1,+  27.2,+  80.3,+  53.3,+  57.1,+  84.3,LLLLLLLLLL,LLLL
       296,2021/03/31 13:38:00,500,+  23.4,+  23.9,+  26.1,+  27.1,+  80.4,+  53.2,+  57.1,+  84.2,LLLLLLLLLL,LLLL
       297,2021/03/31 13:38:01,  0,+  23.4,+  23.8,+  26.1,+  27.2,+  80.6,+  53.3,+  57.2,+  84.5,LLLLLLLLLL,LLLL
       298,2021/03/31 13:38:01,500,+  23.4,+  23.9,+  26.1,+  27.2,+  80.8,+  53.4,+  57.3,+  84.5,LLLLLLLLLL,LLLL
       299,2021/03/31 13:38:02,  0,+  23.4,+  24.0,+  26.2,+  27.2,+  80.9,+  53.4,+  57.4,+  84.5,LLLLLLLLLL,LLLL
       300,2021/03/31 13:38:02,500,+  23.6,+  23.9,+  26.2,+  27.2,+  81.1,+  53.4,+  57.4,+  84.8,LLLLLLLLLL,LLLL
       301,2021/03/31 13:38:03,  0,+  23.5,+  23.8,+  26.2,+  27.4,+  81.0,+  53.4,+  57.5,+  84.8,LLLLLLLLLL,LLLL
       302,2021/03/31 13:38:03,500,+  23.6,+  24.0,+  26.4,+  27.4,+  81.3,+  53.6,+  57.7,+  85.1,LLLLLLLLLL,LLLL
       303,2021/03/31 13:38:04,  0,+  23.6,+  24.0,+  26.4,+  27.5,+  81.6,+  53.7,+  57.7,+  85.0,LLLLLLLLLL,LLLL
       304,2021/03/31 13:38:04,500,+  23.4,+  24.0,+  26.4,+  27.5,+  81.8,+  53.7,+  57.8,+  85.0,LLLLLLLLLL,LLLL
       305,2021/03/31 13:38:05,  0,+  23.4,+  23.9,+  26.4,+  27.4,+  81.7,+  53.6,+  57.8,+  85.3,LLLLLLLLLL,LLLL
       306,2021/03/31 13:38:05,500,+  23.6,+  24.1,+  26.4,+  27.5,+  81.8,+  53.7,+  57.9,+  85.4,LLLLLLLLLL,LLLL
       307,2021/03/31 13:38:06,  0,+  23.5,+  23.9,+  26.5,+  27.5,+  82.1,+  53.7,+  58.0,+  85.6,LLLLLLLLLL,LLLL
       308,2021/03/31 13:38:06,500,+  23.6,+  23.9,+  26.4,+  27.6,+  82.2,+  53.8,+  58.0,+  85.7,LLLLLLLLLL,LLLL
       309,2021/03/31 13:38:07,  0,+  23.4,+  24.1,+  26.6,+  27.5,+  82.2,+  54.0,+  58.2,+  85.6,LLLLLLLLLL,LLLL
       310,2021/03/31 13:38:07,500,+  23.6,+  24.3,+  26.7,+  27.7,+  82.5,+  53.9,+  58.2,+  85.9,LLLLLLLLLL,LLLL
       311,2021/03/31 13:38:08,  0,+  23.6,+  24.2,+  26.7,+  27.6,+  82.5,+  54.2,+  58.3,+  85.7,LLLLLLLLLL,LLLL
