Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,4474      
Trigger,0         
Start time,2021-03-25,09:32:01
End time,2021-03-25,10:09:18
Trigger time,2021-03-25,09:32:01
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,0,17,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
       152,2021/03/25 09:33:16,500,+  22.5,+  22.8,+  22.0,+  22.1,+  21.6,+  22.3,+  23.1,+  23.1,LLLLLLLLLL,LLLL
       153,2021/03/25 09:33:17,  0,+  22.5,+  22.9,+  22.0,+  22.1,+  21.6,+  22.3,+  23.1,+  23.1,LLLLLLLLLL,LLLL
       154,2021/03/25 09:33:17,500,+  22.5,+  22.9,+  22.0,+  22.1,+  21.6,+  22.3,+  23.0,+  23.2,LLLLLLLLLL,LLLL
       155,2021/03/25 09:33:18,  0,+  22.5,+  22.8,+  22.0,+  22.2,+  21.6,+  22.3,+  23.1,+  23.1,LLLLLLLLLL,LLLL
       156,2021/03/25 09:33:18,500,+  22.5,+  22.8,+  22.0,+  22.1,+  21.6,+  22.3,+  23.0,+  23.1,LLLLLLLLLL,LLLL
       157,2021/03/25 09:33:19,  0,+  22.5,+  22.9,+  22.0,+  22.2,+  21.7,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       158,2021/03/25 09:33:19,500,+  22.5,+  22.9,+  22.0,+  22.2,+  21.7,+  22.3,+  23.0,+  23.1,LLLLLLLLLL,LLLL
       159,2021/03/25 09:33:20,  0,+  22.5,+  22.9,+  22.0,+  22.1,+  21.7,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       160,2021/03/25 09:33:20,500,+  22.5,+  22.9,+  22.0,+  22.2,+  21.7,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       161,2021/03/25 09:33:21,  0,+  22.5,+  22.9,+  22.0,+  22.2,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       162,2021/03/25 09:33:21,500,+  22.5,+  22.9,+  22.0,+  22.2,+  21.7,+  22.3,+  23.0,+  23.2,LLLLLLLLLL,LLLL
       163,2021/03/25 09:33:22,  0,+  22.5,+  22.8,+  22.0,+  22.2,+  21.7,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       164,2021/03/25 09:33:22,500,+  22.5,+  22.8,+  22.0,+  22.2,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       165,2021/03/25 09:33:23,  0,+  22.5,+  22.8,+  22.0,+  22.3,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       166,2021/03/25 09:33:23,500,+  22.5,+  22.8,+  22.0,+  22.2,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       167,2021/03/25 09:33:24,  0,+  22.5,+  22.7,+  22.0,+  22.3,+  21.7,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       168,2021/03/25 09:33:24,500,+  22.5,+  22.8,+  22.0,+  22.2,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       169,2021/03/25 09:33:25,  0,+  22.5,+  22.8,+  22.0,+  22.3,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       170,2021/03/25 09:33:25,500,+  22.5,+  22.8,+  22.0,+  22.2,+  21.7,+  22.3,+  23.0,+  23.2,LLLLLLLLLL,LLLL
       171,2021/03/25 09:33:26,  0,+  22.5,+  22.8,+  22.0,+  22.3,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       172,2021/03/25 09:33:26,500,+  22.5,+  22.8,+  22.0,+  22.3,+  21.7,+  22.3,+  23.0,+  23.2,LLLLLLLLLL,LLLL
       173,2021/03/25 09:33:27,  0,+  22.5,+  22.8,+  22.0,+  22.3,+  21.7,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       174,2021/03/25 09:33:27,500,+  22.5,+  22.8,+  22.0,+  22.3,+  21.7,+  22.3,+  23.0,+  23.2,LLLLLLLLLL,LLLL
       175,2021/03/25 09:33:28,  0,+  22.5,+  22.8,+  22.0,+  22.3,+  21.7,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       176,2021/03/25 09:33:28,500,+  22.5,+  22.8,+  22.0,+  22.3,+  21.7,+  22.3,+  23.0,+  23.2,LLLLLLLLLL,LLLL
       177,2021/03/25 09:33:29,  0,+  22.5,+  22.8,+  22.0,+  22.3,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       178,2021/03/25 09:33:29,500,+  22.5,+  22.8,+  22.0,+  22.3,+  21.7,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       179,2021/03/25 09:33:30,  0,+  22.5,+  22.8,+  22.0,+  22.3,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       180,2021/03/25 09:33:30,500,+  22.5,+  22.8,+  22.0,+  22.3,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       181,2021/03/25 09:33:31,  0,+  22.5,+  22.8,+  22.0,+  22.3,+  21.6,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       182,2021/03/25 09:33:31,500,+  22.5,+  22.8,+  22.0,+  22.3,+  21.7,+  22.3,+  23.1,+  23.2,LLLLLLLLLL,LLLL
       183,2021/03/25 09:33:32,  0,+  22.6,+  22.8,+  17.4,+  22.3,+  21.5,+  22.3,+  23.7,+  24.9,LLLLLLLLLL,LLLL
       184,2021/03/25 09:33:32,500,+  22.4,+  22.8,+  22.1,+  22.0,+  21.7,+  23.6,+  25.2,+  26.9,LLLLLLLLLL,LLLL
       185,2021/03/25 09:33:33,  0,+  22.6,+  22.9,+  22.1,+  22.0,+  21.9,+  24.4,+  26.7,+  28.4,LLLLLLLLLL,LLLL
       186,2021/03/25 09:33:33,500,+  22.5,+  22.8,+  22.3,+  22.1,+  22.0,+  25.1,+  28.3,+  29.8,LLLLLLLLLL,LLLL
       187,2021/03/25 09:33:34,  0,+  22.8,+  22.9,+  22.1,+  22.1,+  22.0,+  25.8,+  29.3,+  31.4,LLLLLLLLLL,LLLL
       188,2021/03/25 09:33:34,500,+  22.8,+  23.0,+  22.2,+  22.4,+  22.2,+  26.5,+  30.5,+  32.9,LLLLLLLLLL,LLLL
       189,2021/03/25 09:33:35,  0,+  22.7,+  23.1,+  22.3,+  22.3,+  22.3,+  27.1,+  31.4,+  34.1,LLLLLLLLLL,LLLL
       190,2021/03/25 09:33:35,500,+  22.5,+  23.0,+  22.2,+  22.1,+  22.3,+  27.5,+  32.4,+  35.4,LLLLLLLLLL,LLLL
       191,2021/03/25 09:33:36,  0,+  22.7,+  23.0,+  22.2,+  22.4,+  22.5,+  27.9,+  33.3,+  36.4,LLLLLLLLLL,LLLL
       192,2021/03/25 09:33:36,500,+  22.6,+  23.1,+  22.1,+  22.3,+  22.5,+  28.4,+  34.2,+  37.8,LLLLLLLLLL,LLLL
       193,2021/03/25 09:33:37,  0,+  22.8,+  23.0,+  22.3,+  22.1,+  22.5,+  28.7,+  34.9,+  38.6,LLLLLLLLLL,LLLL
       194,2021/03/25 09:33:37,500,+  22.9,+  23.1,+  22.2,+  22.3,+  22.5,+  29.0,+  35.5,+  39.6,LLLLLLLLLL,LLLL
       195,2021/03/25 09:33:38,  0,+  22.6,+  23.0,+  22.3,+  22.1,+  22.6,+  29.3,+  36.2,+  40.4,LLLLLLLLLL,LLLL
       196,2021/03/25 09:33:38,500,+  22.6,+  23.1,+  22.2,+  22.3,+  22.5,+  29.8,+  36.8,+  41.4,LLLLLLLLLL,LLLL
       197,2021/03/25 09:33:39,  0,+  22.8,+  23.1,+  22.3,+  22.3,+  22.6,+  30.1,+  37.4,+  42.4,LLLLLLLLLL,LLLL
       198,2021/03/25 09:33:39,500,+  22.5,+  23.1,+  22.3,+  22.1,+  22.6,+  30.3,+  38.0,+  43.1,LLLLLLLLLL,LLLL
       199,2021/03/25 09:33:40,  0,+  22.6,+  23.0,+  22.4,+  22.5,+  22.8,+  30.8,+  38.6,+  44.2,LLLLLLLLLL,LLLL
       200,2021/03/25 09:33:40,500,+  22.9,+  23.1,+  22.4,+  22.3,+  22.7,+  31.1,+  39.3,+  45.1,LLLLLLLLLL,LLLL
       201,2021/03/25 09:33:41,  0,+  22.9,+  23.3,+  22.5,+  22.6,+  22.8,+  31.4,+  39.9,+  45.8,LLLLLLLLLL,LLLL
       202,2021/03/25 09:33:41,500,+  22.9,+  23.2,+  22.4,+  22.4,+  22.8,+  31.7,+  40.3,+  46.5,LLLLLLLLLL,LLLL
       203,2021/03/25 09:33:42,  0,+  22.9,+  23.1,+  22.4,+  22.5,+  22.9,+  32.0,+  40.9,+  47.3,LLLLLLLLLL,LLLL
       204,2021/03/25 09:33:42,500,+  22.7,+  23.1,+  22.3,+  22.5,+  22.8,+  32.1,+  41.4,+  47.9,LLLLLLLLLL,LLLL
       205,2021/03/25 09:33:43,  0,+  22.7,+  23.1,+  22.2,+  22.5,+  22.8,+  32.4,+  41.7,+  48.4,LLLLLLLLLL,LLLL
       206,2021/03/25 09:33:43,500,+  22.7,+  23.0,+  22.2,+  22.4,+  22.9,+  32.7,+  42.3,+  49.2,LLLLLLLLLL,LLLL
       207,2021/03/25 09:33:44,  0,+  22.8,+  23.1,+  22.5,+  22.5,+  22.9,+  32.9,+  42.6,+  49.8,LLLLLLLLLL,LLLL
       208,2021/03/25 09:33:44,500,+  22.7,+  23.0,+  22.4,+  22.5,+  22.9,+  33.2,+  43.1,+  50.4,LLLLLLLLLL,LLLL
       209,2021/03/25 09:33:45,  0,+  22.8,+  23.0,+  22.5,+  22.5,+  23.0,+  33.3,+  43.5,+  51.0,LLLLLLLLLL,LLLL
       210,2021/03/25 09:33:45,500,+  22.8,+  23.1,+  22.4,+  22.5,+  23.0,+  33.6,+  43.8,+  51.4,LLLLLLLLLL,LLLL
       211,2021/03/25 09:33:46,  0,+  22.8,+  23.1,+  22.4,+  22.5,+  23.0,+  33.8,+  44.3,+  52.0,LLLLLLLLLL,LLLL
       212,2021/03/25 09:33:46,500,+  22.8,+  23.1,+  22.4,+  22.6,+  23.0,+  34.1,+  44.6,+  52.5,LLLLLLLLLL,LLLL
       213,2021/03/25 09:33:47,  0,+  22.8,+  23.1,+  22.3,+  22.5,+  23.1,+  34.2,+  45.0,+  53.2,LLLLLLLLLL,LLLL
       214,2021/03/25 09:33:47,500,+  22.8,+  23.0,+  22.4,+  22.8,+  23.1,+  34.4,+  45.4,+  53.6,LLLLLLLLLL,LLLL
       215,2021/03/25 09:33:48,  0,+  22.8,+  23.0,+  22.3,+  22.6,+  23.1,+  34.8,+  45.8,+  54.1,LLLLLLLLLL,LLLL
       216,2021/03/25 09:33:48,500,+  23.0,+  23.1,+  22.5,+  22.6,+  23.1,+  34.9,+  46.1,+  54.7,LLLLLLLLLL,LLLL
       217,2021/03/25 09:33:49,  0,+  22.8,+  23.1,+  22.5,+  22.6,+  23.1,+  35.2,+  46.4,+  55.2,LLLLLLLLLL,LLLL
       218,2021/03/25 09:33:49,500,+  22.9,+  23.1,+  22.4,+  22.8,+  23.1,+  35.4,+  46.7,+  55.6,LLLLLLLLLL,LLLL
       219,2021/03/25 09:33:50,  0,+  23.0,+  23.1,+  22.4,+  22.5,+  23.2,+  35.5,+  47.0,+  56.0,LLLLLLLLLL,LLLL
       220,2021/03/25 09:33:50,500,+  22.7,+  23.1,+  22.5,+  22.8,+  23.2,+  35.8,+  47.4,+  56.5,LLLLLLLLLL,LLLL
       221,2021/03/25 09:33:51,  0,+  22.8,+  23.0,+  22.4,+  22.6,+  23.1,+  35.9,+  47.8,+  56.9,LLLLLLLLLL,LLLL
       222,2021/03/25 09:33:51,500,+  22.9,+  23.1,+  22.5,+  22.5,+  23.1,+  36.1,+  47.9,+  57.5,LLLLLLLLLL,LLLL
       223,2021/03/25 09:33:52,  0,+  23.0,+  23.0,+  22.3,+  22.5,+  23.1,+  36.3,+  48.1,+  57.8,LLLLLLLLLL,LLLL
       224,2021/03/25 09:33:52,500,+  22.9,+  23.0,+  22.3,+  22.6,+  23.1,+  36.5,+  48.5,+  58.2,LLLLLLLLLL,LLLL
       225,2021/03/25 09:33:53,  0,+  22.7,+  22.9,+  22.3,+  22.5,+  23.2,+  36.7,+  48.7,+  58.5,LLLLLLLLLL,LLLL
       226,2021/03/25 09:33:53,500,+  22.9,+  23.0,+  22.3,+  22.4,+  23.2,+  36.9,+  49.0,+  58.9,LLLLLLLLLL,LLLL
       227,2021/03/25 09:33:54,  0,+  22.9,+  23.0,+  22.3,+  22.5,+  23.3,+  37.0,+  49.3,+  59.2,LLLLLLLLLL,LLLL
       228,2021/03/25 09:33:54,500,+  22.9,+  22.8,+  22.3,+  22.4,+  23.2,+  37.3,+  49.6,+  59.8,LLLLLLLLLL,LLLL
       229,2021/03/25 09:33:55,  0,+  23.0,+  23.0,+  22.3,+  22.4,+  23.3,+  37.4,+  49.8,+  60.2,LLLLLLLLLL,LLLL
       230,2021/03/25 09:33:55,500,+  22.9,+  23.0,+  22.1,+  22.5,+  23.3,+  37.6,+  50.0,+  60.6,LLLLLLLLLL,LLLL
       231,2021/03/25 09:33:56,  0,+  23.0,+  23.0,+  22.3,+  22.3,+  23.3,+  37.8,+  50.2,+  60.8,LLLLLLLLLL,LLLL
       232,2021/03/25 09:33:56,500,+  23.0,+  23.0,+  22.1,+  22.2,+  23.3,+  37.8,+  50.4,+  61.0,LLLLLLLLLL,LLLL
       233,2021/03/25 09:33:57,  0,+  23.1,+  23.0,+  22.2,+  22.5,+  23.3,+  38.0,+  50.7,+  61.5,LLLLLLLLLL,LLLL
       234,2021/03/25 09:33:57,500,+  22.9,+  22.9,+  22.1,+  22.3,+  23.2,+  38.2,+  50.8,+  61.8,LLLLLLLLLL,LLLL
       235,2021/03/25 09:33:58,  0,+  23.1,+  23.0,+  22.3,+  22.3,+  23.3,+  38.4,+  51.1,+  62.1,LLLLLLLLLL,LLLL
       236,2021/03/25 09:33:58,500,+  22.8,+  23.0,+  22.1,+  22.3,+  23.3,+  38.6,+  51.4,+  62.4,LLLLLLLLLL,LLLL
       237,2021/03/25 09:33:59,  0,+  23.0,+  23.0,+  22.2,+  22.3,+  23.3,+  38.8,+  51.6,+  62.9,LLLLLLLLLL,LLLL
       238,2021/03/25 09:33:59,500,+  23.3,+  23.0,+  22.1,+  22.5,+  23.3,+  38.9,+  51.8,+  63.2,LLLLLLLLLL,LLLL
       239,2021/03/25 09:34:00,  0,+  23.1,+  23.0,+  22.3,+  22.5,+  23.3,+  39.1,+  51.9,+  63.5,LLLLLLLLLL,LLLL
       240,2021/03/25 09:34:00,500,+  23.1,+  23.0,+  22.2,+  22.5,+  23.4,+  39.2,+  52.2,+  63.9,LLLLLLLLLL,LLLL
       241,2021/03/25 09:34:01,  0,+  23.0,+  22.9,+  22.2,+  22.5,+  23.4,+  39.4,+  52.4,+  64.1,LLLLLLLLLL,LLLL
       242,2021/03/25 09:34:01,500,+  23.0,+  23.0,+  22.1,+  22.3,+  23.4,+  39.5,+  52.5,+  64.4,LLLLLLLLLL,LLLL
       243,2021/03/25 09:34:02,  0,+  23.2,+  23.0,+  22.3,+  22.4,+  23.3,+  39.6,+  52.8,+  64.8,LLLLLLLLLL,LLLL
       244,2021/03/25 09:34:02,500,+  23.0,+  23.0,+  22.2,+  22.4,+  23.4,+  39.8,+  52.8,+  65.2,LLLLLLLLLL,LLLL
       245,2021/03/25 09:34:03,  0,+  23.3,+  22.9,+  22.1,+  22.5,+  23.4,+  40.1,+  53.1,+  65.5,LLLLLLLLLL,LLLL
       246,2021/03/25 09:34:03,500,+  23.1,+  22.9,+  22.2,+  22.3,+  23.4,+  40.3,+  53.2,+  65.6,LLLLLLLLLL,LLLL
       247,2021/03/25 09:34:04,  0,+  23.3,+  22.9,+  22.1,+  22.1,+  23.4,+  40.4,+  53.5,+  65.9,LLLLLLLLLL,LLLL
       248,2021/03/25 09:34:04,500,+  23.3,+  23.0,+  22.1,+  22.5,+  23.4,+  40.6,+  53.6,+  66.2,LLLLLLLLLL,LLLL
       249,2021/03/25 09:34:05,  0,+  23.4,+  22.9,+  22.2,+  22.2,+  23.4,+  40.8,+  53.9,+  66.7,LLLLLLLLLL,LLLL
       250,2021/03/25 09:34:05,500,+  23.3,+  23.0,+  22.0,+  22.3,+  23.4,+  40.9,+  54.0,+  66.8,LLLLLLLLLL,LLLL
       251,2021/03/25 09:34:06,  0,+  23.3,+  23.0,+  22.3,+  22.3,+  23.5,+  41.1,+  54.2,+  67.3,LLLLLLLLLL,LLLL
       252,2021/03/25 09:34:06,500,+  23.3,+  22.9,+  22.1,+  22.3,+  23.4,+  41.3,+  54.5,+  67.5,LLLLLLLLLL,LLLL
       253,2021/03/25 09:34:07,  0,+  23.3,+  23.0,+  22.1,+  22.4,+  23.4,+  41.4,+  54.5,+  67.8,LLLLLLLLLL,LLLL
       254,2021/03/25 09:34:07,500,+  23.3,+  22.9,+  22.0,+  22.3,+  23.3,+  41.3,+  54.6,+  68.0,LLLLLLLLLL,LLLL
       255,2021/03/25 09:34:08,  0,+  23.4,+  22.9,+  22.1,+  22.1,+  23.3,+  41.5,+  54.8,+  68.1,LLLLLLLLLL,LLLL
       256,2021/03/25 09:34:08,500,+  23.3,+  22.9,+  22.0,+  22.2,+  23.4,+  41.7,+  54.9,+  68.5,LLLLLLLLLL,LLLL
       257,2021/03/25 09:34:09,  0,+  23.6,+  22.9,+  22.0,+  22.4,+  23.4,+  41.8,+  55.2,+  68.8,LLLLLLLLLL,LLLL
       258,2021/03/25 09:34:09,500,+  23.3,+  23.0,+  22.0,+  22.1,+  23.4,+  42.0,+  55.4,+  69.1,LLLLLLLLLL,LLLL
       259,2021/03/25 09:34:10,  0,+  23.3,+  23.0,+  22.0,+  22.2,+  23.5,+  42.2,+  55.4,+  69.6,LLLLLLLLLL,LLLL
       260,2021/03/25 09:34:10,500,+  23.4,+  23.0,+  22.1,+  22.2,+  23.4,+  42.4,+  55.7,+  69.8,LLLLLLLLLL,LLLL
       261,2021/03/25 09:34:11,  0,+  23.5,+  22.9,+  22.1,+  22.3,+  23.5,+  42.4,+  55.7,+  70.0,LLLLLLLLLL,LLLL
       262,2021/03/25 09:34:11,500,+  23.5,+  22.9,+  22.0,+  22.4,+  23.4,+  42.7,+  55.9,+  70.0,LLLLLLLLLL,LLLL
       263,2021/03/25 09:34:12,  0,+  23.6,+  23.0,+  22.0,+  22.3,+  23.6,+  42.7,+  56.0,+  70.4,LLLLLLLLLL,LLLL
       264,2021/03/25 09:34:12,500,+  23.3,+  22.7,+  21.6,+  21.9,+  23.3,+  41.9,+  54.9,+  69.0,LLLLLLLLLL,LLLL
       265,2021/03/25 09:34:13,  0,+  23.4,+  22.7,+  21.6,+  21.8,+  23.1,+  41.1,+  53.7,+  67.6,LLLLLLLLLL,LLLL
       266,2021/03/25 09:34:13,500,+  23.4,+  22.8,+  21.7,+  21.9,+  23.1,+  40.6,+  52.7,+  66.4,LLLLLLLLLL,LLLL
       267,2021/03/25 09:34:14,  0,+  23.4,+  22.8,+  21.7,+  21.9,+  23.0,+  40.1,+  51.9,+  65.5,LLLLLLLLLL,LLLL
       268,2021/03/25 09:34:14,500,+  23.4,+  22.8,+  21.7,+  21.9,+  23.0,+  39.8,+  51.0,+  64.4,LLLLLLLLLL,LLLL
       269,2021/03/25 09:34:15,  0,+  23.6,+  22.9,+  21.8,+  22.0,+  23.0,+  39.5,+  50.4,+  63.8,LLLLLLLLLL,LLLL
       270,2021/03/25 09:34:15,500,+  23.6,+  22.9,+  21.9,+  22.1,+  23.0,+  39.3,+  49.8,+  62.8,LLLLLLLLLL,LLLL
       271,2021/03/25 09:34:16,  0,+  23.6,+  22.9,+  21.9,+  22.1,+  23.0,+  39.1,+  49.0,+  62.0,LLLLLLLLLL,LLLL
       272,2021/03/25 09:34:16,500,+  23.6,+  22.9,+  21.9,+  22.1,+  23.0,+  38.8,+  48.5,+  61.2,LLLLLLLLLL,LLLL
       273,2021/03/25 09:34:17,  0,+  23.7,+  23.0,+  21.9,+  22.1,+  23.0,+  38.6,+  47.9,+  60.4,LLLLLLLLLL,LLLL
       274,2021/03/25 09:34:17,500,+  23.7,+  23.0,+  21.9,+  22.2,+  23.0,+  38.3,+  47.3,+  59.7,LLLLLLLLLL,LLLL
       275,2021/03/25 09:34:18,  0,+  23.8,+  23.0,+  22.0,+  22.1,+  23.0,+  38.1,+  46.8,+  59.0,LLLLLLLLLL,LLLL
       276,2021/03/25 09:34:18,500,+  23.8,+  23.0,+  21.9,+  22.1,+  22.9,+  38.0,+  46.3,+  58.3,LLLLLLLLLL,LLLL
       277,2021/03/25 09:34:19,  0,+  23.8,+  23.0,+  22.0,+  22.1,+  22.9,+  37.8,+  45.8,+  57.7,LLLLLLLLLL,LLLL
       278,2021/03/25 09:34:19,500,+  23.8,+  23.0,+  21.9,+  22.1,+  22.8,+  37.7,+  45.3,+  57.1,LLLLLLLLLL,LLLL
       279,2021/03/25 09:34:20,  0,+  23.9,+  23.0,+  22.0,+  22.1,+  22.8,+  37.6,+  44.9,+  56.5,LLLLLLLLLL,LLLL
       280,2021/03/25 09:34:20,500,+  23.9,+  23.0,+  22.0,+  22.2,+  22.8,+  37.3,+  44.5,+  55.9,LLLLLLLLLL,LLLL
       281,2021/03/25 09:34:21,  0,+  23.9,+  23.1,+  22.0,+  22.2,+  22.8,+  37.2,+  44.1,+  55.4,LLLLLLLLLL,LLLL
       282,2021/03/25 09:34:21,500,+  23.9,+  23.0,+  22.0,+  22.2,+  22.8,+  37.2,+  43.7,+  54.9,LLLLLLLLLL,LLLL
       283,2021/03/25 09:34:22,  0,+  23.9,+  23.1,+  22.0,+  22.1,+  22.8,+  37.0,+  43.3,+  54.5,LLLLLLLLLL,LLLL
       284,2021/03/25 09:34:22,500,+  23.9,+  23.0,+  22.0,+  22.1,+  22.8,+  36.9,+  42.9,+  53.9,LLLLLLLLLL,LLLL
       285,2021/03/25 09:34:23,  0,+  24.0,+  23.1,+  22.0,+  22.1,+  22.8,+  36.8,+  42.6,+  53.6,LLLLLLLLLL,LLLL
       286,2021/03/25 09:34:23,500,+  23.9,+  23.0,+  22.0,+  22.1,+  22.8,+  36.7,+  42.2,+  53.1,LLLLLLLLLL,LLLL
       287,2021/03/25 09:34:24,  0,+  23.9,+  23.0,+  22.0,+  22.1,+  22.7,+  36.7,+  41.9,+  52.7,LLLLLLLLLL,LLLL
       288,2021/03/25 09:34:24,500,+  24.0,+  23.0,+  22.0,+  22.1,+  22.7,+  36.5,+  41.6,+  52.2,LLLLLLLLLL,LLLL
       289,2021/03/25 09:34:25,  0,+  24.0,+  23.0,+  21.8,+  22.0,+  22.7,+  36.5,+  41.3,+  51.9,LLLLLLLLLL,LLLL
       290,2021/03/25 09:34:25,500,+  24.1,+  23.1,+  21.8,+  22.1,+  22.7,+  36.4,+  41.1,+  51.5,LLLLLLLLLL,LLLL
       291,2021/03/25 09:34:26,  0,+  24.1,+  23.1,+  21.9,+  22.0,+  22.7,+  36.3,+  40.8,+  51.2,LLLLLLLLLL,LLLL
       292,2021/03/25 09:34:26,500,+  24.1,+  23.1,+  21.9,+  22.0,+  22.7,+  36.3,+  40.4,+  50.8,LLLLLLLLLL,LLLL
       293,2021/03/25 09:34:27,  0,+  24.2,+  23.1,+  21.8,+  22.0,+  22.8,+  36.2,+  40.2,+  50.5,LLLLLLLLLL,LLLL
       294,2021/03/25 09:34:27,500,+  24.3,+  23.1,+  21.9,+  22.1,+  22.8,+  36.2,+  39.9,+  50.2,LLLLLLLLLL,LLLL
       295,2021/03/25 09:34:28,  0,+  24.3,+  23.1,+  21.9,+  22.0,+  22.7,+  36.0,+  39.6,+  49.9,LLLLLLLLLL,LLLL
       296,2021/03/25 09:34:28,500,+  24.3,+  23.1,+  21.9,+  22.0,+  22.7,+  36.0,+  39.4,+  49.6,LLLLLLLLLL,LLLL
       297,2021/03/25 09:34:29,  0,+  24.3,+  23.2,+  21.9,+  22.0,+  22.7,+  36.0,+  39.2,+  49.3,LLLLLLLLLL,LLLL
       298,2021/03/25 09:34:29,500,+  24.3,+  23.2,+  22.0,+  22.1,+  22.8,+  35.9,+  39.0,+  49.0,LLLLLLLLLL,LLLL
       299,2021/03/25 09:34:30,  0,+  24.3,+  23.2,+  21.9,+  22.0,+  22.8,+  35.9,+  38.7,+  48.7,LLLLLLLLLL,LLLL
       300,2021/03/25 09:34:30,500,+  24.3,+  23.2,+  22.0,+  22.1,+  22.7,+  35.7,+  38.5,+  48.5,LLLLLLLLLL,LLLL
       301,2021/03/25 09:34:31,  0,+  24.4,+  23.2,+  22.0,+  22.1,+  22.7,+  35.7,+  38.3,+  48.2,LLLLLLLLLL,LLLL
       302,2021/03/25 09:34:31,500,+  24.5,+  23.3,+  22.0,+  22.2,+  22.8,+  35.7,+  38.2,+  48.1,LLLLLLLLLL,LLLL
       303,2021/03/25 09:34:32,  0,+  24.6,+  23.3,+  22.0,+  22.2,+  22.8,+  35.7,+  38.0,+  47.9,LLLLLLLLLL,LLLL
       304,2021/03/25 09:34:32,500,+  24.5,+  23.3,+  22.0,+  22.2,+  22.8,+  35.6,+  37.8,+  47.5,LLLLLLLLLL,LLLL
       305,2021/03/25 09:34:33,  0,+  24.5,+  23.4,+  22.0,+  22.3,+  22.8,+  35.5,+  37.5,+  47.4,LLLLLLLLLL,LLLL
       306,2021/03/25 09:34:33,500,+  24.6,+  23.4,+  22.0,+  22.3,+  22.8,+  35.5,+  37.4,+  47.2,LLLLLLLLLL,LLLL
       307,2021/03/25 09:34:34,  0,+  24.6,+  23.4,+  22.0,+  22.3,+  22.8,+  35.5,+  37.2,+  46.9,LLLLLLLLLL,LLLL
       308,2021/03/25 09:34:34,500,+  24.6,+  23.4,+  22.1,+  22.3,+  22.9,+  35.5,+  37.1,+  46.7,LLLLLLLLLL,LLLL
       309,2021/03/25 09:34:35,  0,+  24.6,+  23.4,+  22.1,+  22.3,+  22.9,+  35.4,+  36.9,+  46.5,LLLLLLLLLL,LLLL
       310,2021/03/25 09:34:35,500,+  24.6,+  23.4,+  22.0,+  22.3,+  22.9,+  35.4,+  36.7,+  46.4,LLLLLLLLLL,LLLL
       311,2021/03/25 09:34:36,  0,+  24.6,+  23.4,+  22.1,+  22.3,+  22.9,+  35.4,+  36.6,+  46.1,LLLLLLLLLL,LLLL
