Vendor,GRAPHTEC Corporation
Model,"GL240"
Version,"Ver1.51"
MaxChannel,10
GSStartCH,10
WLStartCH,0
MaxLogicChannel,0
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,100ms
Total Data Points,18274     
Trigger,0         
Start time,2021-03-22,13:45:32
End time,2021-03-22,14:16:00
Trigger time,2021-03-22,13:45:32
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH1," CH 1",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,5,6,0
CH2," CH 2",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,0,13,23,0
CH3," CH 3",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,9,22,8,0
CH4," CH 4",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,21,0,21,0
CH5," CH 5",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,16,2,0
CH6," CH 6",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,5,23,30,0
CH7," CH 7",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,30,23,1,0
CH8," CH 8",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,0,17,0
CH9," CH 9",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,17,11,7,0
CH10," CH10",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,19,27,0,0
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
133,2021-03-22 13:45:45,200,+12.9,+13.8,+13.3,+14.0,+13.4,+14.1,+13.3,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
134,2021-03-22 13:45:45,300,+12.8,+13.9,+13.4,+13.9,+13.2,+14.0,+13.3,+16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
135,2021-03-22 13:45:45,400,+12.9,+13.9,+13.4,+14.0,+13.4,+14.0,+13.3,+14.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
136,2021-03-22 13:45:45,500,+12.8,+14.0,+13.5,+14.0,+13.4,+14.1,+13.3,+13.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
137,2021-03-22 13:45:45,600,+12.9,+13.9,+13.5,+13.9,+13.5,+14.0,+13.3,+13.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
138,2021-03-22 13:45:45,700,+13.1,+13.8,+13.5,+14.0,+13.4,+14.1,+13.4,+1268.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
139,2021-03-22 13:45:45,800,+13.3,+13.9,+13.5,+14.0,+13.4,+14.0,+13.3,+14.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
140,2021-03-22 13:45:45,900,+13.3,+13.8,+13.5,+13.9,+13.4,+14.0,+13.2,+14.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
141,2021-03-22 13:45:46,0,+13.3,+13.6,+13.5,+13.8,+13.6,+14.0,+13.1,+262.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
142,2021-03-22 13:45:46,100,+13.2,+14.0,+13.6,+14.1,+13.5,+14.1,+13.3,+16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
143,2021-03-22 13:45:46,200,+13.3,+13.9,+13.6,+14.0,+13.4,+14.1,+13.3,+14.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
144,2021-03-22 13:45:46,300,+13.3,+14.0,+13.6,+14.0,+13.3,+14.0,+13.3,+353.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
145,2021-03-22 13:45:46,400,+13.4,+14.0,+13.6,+13.9,+13.5,+13.9,+13.3,+140.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
146,2021-03-22 13:45:46,500,+13.4,+13.9,+13.6,+14.0,+13.6,+14.1,+13.3,+246.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
147,2021-03-22 13:45:46,600,+13.6,+13.8,+13.8,+14.1,+13.5,+14.1,+13.5,+16.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
148,2021-03-22 13:45:46,700,+13.4,+13.9,+13.6,+13.9,+13.3,+14.1,+13.2,+197.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
149,2021-03-22 13:45:46,800,+13.6,+13.9,+13.7,+14.0,+13.6,+14.0,+13.3,+412.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
150,2021-03-22 13:45:46,900,+13.3,+14.0,+13.8,+13.9,+13.3,+14.3,+13.3,+452.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
151,2021-03-22 13:45:47,0,+13.3,+14.0,+13.7,+14.1,+13.6,+14.0,+13.3,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
152,2021-03-22 13:45:47,100,+13.8,+14.0,+13.8,+13.8,+13.8,+14.0,+13.3,+774.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
153,2021-03-22 13:45:47,200,+13.5,+14.0,+13.8,+13.9,+13.8,+13.8,+13.3,+++++++,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
154,2021-03-22 13:45:47,300,+14.0,+14.0,+13.7,+13.9,+13.8,+13.9,+13.1,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
155,2021-03-22 13:45:47,400,+13.6,+14.0,+13.8,+13.8,+13.6,+14.0,+13.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
156,2021-03-22 13:45:47,500,+13.5,+14.0,+13.8,+13.8,+13.5,+14.0,+13.1,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
157,2021-03-22 13:45:47,600,+13.6,+13.9,+13.8,+13.9,+13.7,+14.1,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
158,2021-03-22 13:45:47,700,+13.9,+14.0,+13.7,+13.9,+13.6,+14.0,+12.9,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
159,2021-03-22 13:45:47,800,+13.8,+14.0,+13.7,+14.0,+13.5,+14.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
160,2021-03-22 13:45:47,900,+13.9,+14.0,+13.7,+13.8,+13.6,+14.1,+13.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
161,2021-03-22 13:45:48,0,+14.0,+14.0,+13.8,+13.9,+13.6,+14.2,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
162,2021-03-22 13:45:48,100,+13.3,+14.1,+13.8,+13.8,+13.6,+14.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
163,2021-03-22 13:45:48,200,+13.7,+14.0,+13.8,+13.8,+13.5,+14.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
164,2021-03-22 13:45:48,300,+14.3,+14.0,+13.8,+13.8,+13.6,+14.0,+13.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
165,2021-03-22 13:45:48,400,+14.0,+14.0,+13.8,+14.0,+13.6,+14.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
166,2021-03-22 13:45:48,500,+13.8,+14.0,+13.7,+13.9,+13.6,+14.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
167,2021-03-22 13:45:48,600,+14.0,+14.1,+13.8,+13.9,+13.6,+14.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
168,2021-03-22 13:45:48,700,+13.8,+14.0,+13.7,+13.8,+13.5,+13.9,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
169,2021-03-22 13:45:48,800,+14.0,+14.1,+13.8,+13.8,+13.5,+14.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
170,2021-03-22 13:45:48,900,+14.0,+14.1,+13.8,+13.9,+13.5,+14.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
171,2021-03-22 13:45:49,0,+14.0,+14.1,+13.8,+13.9,+13.5,+14.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
172,2021-03-22 13:45:49,100,+14.0,+14.0,+13.8,+13.7,+13.4,+14.1,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
173,2021-03-22 13:45:49,200,+14.0,+14.0,+13.8,+13.8,+13.5,+13.9,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
174,2021-03-22 13:45:49,300,+14.0,+14.2,+13.8,+14.1,+13.6,+13.9,+13.3,-215.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
175,2021-03-22 13:45:49,400,+13.8,+14.1,+13.8,+14.1,+13.5,+13.9,+13.1,+109.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
176,2021-03-22 13:45:49,500,+14.0,+14.0,+13.8,+13.9,+13.5,+13.8,+13.2,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
177,2021-03-22 13:45:49,600,+14.0,+14.2,+13.8,+13.9,+13.6,+14.1,+13.3,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
178,2021-03-22 13:45:49,700,+13.9,+14.1,+13.8,+13.9,+13.5,+13.9,+13.4,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
179,2021-03-22 13:45:49,800,+14.0,+14.3,+13.8,+13.8,+13.6,+13.8,+13.2,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
180,2021-03-22 13:45:49,900,+14.0,+14.0,+13.8,+13.8,+13.5,+13.8,+13.3,+51.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
181,2021-03-22 13:45:50,0,+14.0,+14.1,+13.8,+13.9,+13.5,+13.8,+13.3,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
182,2021-03-22 13:45:50,100,+14.0,+14.2,+13.8,+14.0,+13.4,+13.9,+13.3,+13.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
183,2021-03-22 13:45:50,200,+14.0,+14.1,+13.8,+13.8,+13.6,+13.8,+13.3,-9.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
184,2021-03-22 13:45:50,300,+14.0,+14.1,+13.8,+13.8,+13.5,+13.9,+13.2,+84.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
185,2021-03-22 13:45:50,400,+14.1,+14.1,+13.8,+13.8,+13.5,+13.7,+13.2,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
186,2021-03-22 13:45:50,500,+13.8,+14.0,+13.8,+13.8,+13.5,+13.8,+13.2,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
187,2021-03-22 13:45:50,600,+14.0,+14.1,+13.8,+13.9,+13.6,+13.8,+13.1,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
188,2021-03-22 13:45:50,700,+14.0,+14.1,+13.6,+13.8,+13.7,+13.7,+13.3,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
189,2021-03-22 13:45:50,800,+13.9,+14.0,+13.8,+13.8,+13.5,+13.7,+13.2,+7.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
190,2021-03-22 13:45:50,900,+14.0,+14.3,+13.8,+13.7,+13.6,+13.6,+13.1,-109.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
191,2021-03-22 13:45:51,0,+13.8,+14.0,+13.7,+13.8,+13.4,+13.6,+13.2,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
192,2021-03-22 13:45:51,100,+14.0,+14.0,+13.7,+13.8,+13.6,+13.5,+13.2,+10.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
193,2021-03-22 13:45:51,200,+14.0,+14.0,+13.8,+13.8,+13.6,+13.6,+13.1,+10.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
194,2021-03-22 13:45:51,300,+14.0,+14.0,+13.8,+13.6,+13.6,+13.4,+13.3,+0.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
195,2021-03-22 13:45:51,400,+13.9,+14.0,+13.8,+13.8,+13.5,+13.4,+13.3,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
196,2021-03-22 13:45:51,500,+13.9,+14.1,+13.8,+13.8,+13.4,+13.4,+13.3,-147.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
197,2021-03-22 13:45:51,600,+13.8,+14.0,+13.8,+13.9,+13.8,+13.4,+13.3,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
198,2021-03-22 13:45:51,700,+13.8,+14.0,+13.8,+13.7,+13.8,+13.4,+13.1,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
199,2021-03-22 13:45:51,800,+14.0,+14.0,+13.6,+13.8,+13.5,+13.4,+13.3,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
200,2021-03-22 13:45:51,900,+13.9,+14.1,+13.8,+13.8,+13.4,+13.3,+13.3,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
201,2021-03-22 13:45:52,0,+14.0,+14.1,+13.8,+13.8,+13.6,+13.3,+13.3,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
202,2021-03-22 13:45:52,100,+13.7,+14.0,+13.8,+13.9,+13.5,+13.3,+13.3,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
203,2021-03-22 13:45:52,200,+13.9,+14.0,+13.7,+13.8,+13.4,+13.3,+13.3,-1.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
204,2021-03-22 13:45:52,300,+13.8,+14.0,+13.8,+13.8,+13.5,+13.3,+13.3,-171.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
205,2021-03-22 13:45:52,400,+13.8,+14.0,+13.9,+13.6,+13.5,+13.2,+13.3,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
206,2021-03-22 13:45:52,500,+13.9,+14.0,+13.8,+13.7,+13.5,+13.1,+13.3,-13.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
207,2021-03-22 13:45:52,600,+13.8,+14.0,+13.8,+13.8,+13.5,+13.2,+13.3,-0.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
208,2021-03-22 13:45:52,700,+14.0,+14.0,+13.8,+13.9,+13.5,+13.1,+13.3,-25.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
209,2021-03-22 13:45:52,800,+13.8,+14.0,+13.8,+13.7,+13.5,+13.1,+13.4,+6.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
210,2021-03-22 13:45:52,900,+13.8,+14.0,+13.8,+13.6,+13.5,+13.0,+13.2,-180.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
211,2021-03-22 13:45:53,0,+13.8,+14.0,+13.8,+13.8,+13.4,+13.0,+13.2,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
212,2021-03-22 13:45:53,100,+13.8,+14.0,+13.8,+13.8,+13.5,+13.0,+13.2,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
213,2021-03-22 13:45:53,200,+13.8,+13.9,+13.8,+13.8,+13.5,+13.1,+13.5,-5.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
214,2021-03-22 13:45:53,300,+13.8,+13.9,+13.9,+13.7,+13.5,+13.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
215,2021-03-22 13:45:53,400,+14.0,+14.0,+13.8,+13.6,+13.5,+13.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
216,2021-03-22 13:45:53,500,+13.8,+13.8,+13.8,+13.7,+13.5,+12.9,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
217,2021-03-22 13:45:53,600,+14.0,+13.9,+14.1,+13.7,+13.5,+13.0,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
218,2021-03-22 13:45:53,700,+13.6,+13.8,+13.9,+13.7,+13.6,+12.9,+13.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
219,2021-03-22 13:45:53,800,+13.8,+13.7,+13.8,+13.7,+13.5,+13.0,+13.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
220,2021-03-22 13:45:53,900,+14.0,+13.7,+13.8,+13.7,+13.5,+12.9,+13.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
221,2021-03-22 13:45:54,0,+13.8,+13.8,+13.9,+13.6,+13.4,+12.8,+13.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
222,2021-03-22 13:45:54,100,+13.7,+13.6,+13.9,+13.5,+13.5,+12.9,+13.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
223,2021-03-22 13:45:54,200,+13.8,+13.6,+13.9,+13.6,+13.5,+12.7,+13.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
224,2021-03-22 13:45:54,300,+13.8,+13.6,+13.9,+13.6,+13.5,+12.8,+13.3,-16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
225,2021-03-22 13:45:54,400,+14.0,+13.6,+13.9,+13.6,+13.5,+12.8,+13.5,-31.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
226,2021-03-22 13:45:54,500,+13.8,+13.6,+13.9,+13.6,+13.6,+12.8,+13.4,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
227,2021-03-22 13:45:54,600,+13.8,+13.6,+13.9,+13.6,+13.6,+12.8,+13.3,-139.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
228,2021-03-22 13:45:54,700,+13.9,+13.5,+13.9,+13.6,+13.6,+12.7,+13.5,-2.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
229,2021-03-22 13:45:54,800,+14.0,+13.5,+13.9,+13.6,+13.6,+12.7,+13.5,-57.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
230,2021-03-22 13:45:54,900,+14.0,+13.6,+13.9,+13.6,+13.6,+12.7,+13.4,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
231,2021-03-22 13:45:55,0,+13.9,+13.5,+14.0,+13.6,+13.4,+12.7,+13.5,-------,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
232,2021-03-22 13:45:55,100,+14.0,+13.5,+13.9,+13.6,+13.6,+12.7,+13.3,-18.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
233,2021-03-22 13:45:55,200,+14.0,+13.5,+14.0,+13.5,+13.6,+12.7,+13.5,+7.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
234,2021-03-22 13:45:55,300,+14.0,+13.4,+14.0,+13.6,+13.6,+12.7,+13.5,+7.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
235,2021-03-22 13:45:55,400,+14.2,+13.4,+14.0,+13.5,+13.6,+12.7,+13.5,+6.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
236,2021-03-22 13:45:55,500,+14.0,+13.3,+14.0,+13.5,+13.6,+12.7,+13.5,-0.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
237,2021-03-22 13:45:55,600,+14.0,+13.3,+14.0,+13.6,+13.6,+12.7,+13.5,-4.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
238,2021-03-22 13:45:55,700,+14.0,+13.3,+14.0,+13.6,+13.6,+12.6,+13.3,-4.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
239,2021-03-22 13:45:55,800,+14.1,+13.3,+13.9,+13.5,+13.6,+12.7,+13.4,-5.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
240,2021-03-22 13:45:55,900,+14.1,+13.3,+14.0,+13.5,+13.6,+12.7,+13.5,-4.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
241,2021-03-22 13:45:56,0,+14.1,+13.3,+13.9,+13.5,+13.3,+12.7,+13.5,-4.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
242,2021-03-22 13:45:56,100,+14.2,+13.1,+13.9,+13.4,+13.6,+12.7,+13.5,-18.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
243,2021-03-22 13:45:56,200,+14.0,+13.2,+14.0,+13.6,+13.6,+12.7,+13.6,-17.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
244,2021-03-22 13:45:56,300,+14.3,+13.1,+14.0,+13.5,+13.7,+12.7,+13.5,+5.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
245,2021-03-22 13:45:56,400,+14.1,+13.1,+14.0,+13.6,+13.7,+12.7,+13.4,+6.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
246,2021-03-22 13:45:56,500,+14.1,+13.1,+14.0,+13.5,+13.7,+12.7,+13.6,+6.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
247,2021-03-22 13:45:56,600,+14.1,+13.1,+14.0,+13.4,+13.7,+12.7,+13.5,+6.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
248,2021-03-22 13:45:56,700,+14.1,+13.1,+14.0,+13.5,+13.8,+12.7,+13.6,+6.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
249,2021-03-22 13:45:56,800,+14.1,+13.1,+14.0,+13.4,+13.8,+12.7,+13.6,+7.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
250,2021-03-22 13:45:56,900,+14.2,+13.0,+14.0,+13.3,+13.8,+12.8,+13.6,+2.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
251,2021-03-22 13:45:57,0,+14.1,+13.0,+14.1,+13.5,+13.5,+12.8,+13.6,+3.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
252,2021-03-22 13:45:57,100,+14.4,+13.0,+14.1,+13.5,+13.8,+12.7,+13.6,+3.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
253,2021-03-22 13:45:57,200,+14.2,+13.0,+14.1,+13.4,+13.8,+12.8,+13.6,+4.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
254,2021-03-22 13:45:57,300,+14.3,+13.0,+14.1,+13.5,+13.8,+12.8,+13.5,+1.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
255,2021-03-22 13:45:57,400,+14.1,+12.9,+14.1,+13.4,+13.8,+12.9,+13.6,+2.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
256,2021-03-22 13:45:57,500,+14.3,+13.0,+14.0,+13.4,+13.8,+13.0,+13.6,+11.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
257,2021-03-22 13:45:57,600,+14.1,+12.9,+14.1,+13.4,+13.8,+13.0,+13.6,+11.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
258,2021-03-22 13:45:57,700,+14.3,+13.0,+14.1,+13.4,+13.8,+13.0,+13.6,+11.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
259,2021-03-22 13:45:57,800,+14.3,+12.9,+13.9,+13.3,+13.8,+13.0,+13.5,+11.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
260,2021-03-22 13:45:57,900,+14.5,+12.9,+14.1,+13.3,+13.8,+13.0,+13.6,+11.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
261,2021-03-22 13:45:58,0,+14.3,+12.9,+14.1,+13.4,+13.5,+13.1,+13.6,+10.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
262,2021-03-22 13:45:58,100,+14.3,+12.8,+14.1,+13.3,+13.8,+13.1,+13.6,+9.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
263,2021-03-22 13:45:58,200,+14.3,+12.9,+14.1,+13.3,+13.8,+13.1,+13.5,+9.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
264,2021-03-22 13:45:58,300,+14.3,+12.9,+14.1,+13.3,+13.8,+13.0,+13.6,+10.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
265,2021-03-22 13:45:58,400,+14.3,+12.9,+14.2,+13.4,+13.9,+13.1,+13.6,+11.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
266,2021-03-22 13:45:58,500,+14.3,+12.9,+14.1,+13.4,+13.8,+13.2,+13.6,+12.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
267,2021-03-22 13:45:58,600,+14.1,+12.9,+14.1,+13.3,+13.8,+13.1,+13.7,+13.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
268,2021-03-22 13:45:58,700,+14.0,+12.9,+14.1,+13.5,+13.8,+13.1,+13.7,+13.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
269,2021-03-22 13:45:58,800,+14.0,+13.0,+14.0,+13.5,+14.0,+13.1,+13.7,+13.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
270,2021-03-22 13:45:58,900,+14.1,+13.0,+14.1,+13.5,+13.9,+13.2,+13.7,+13.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
271,2021-03-22 13:45:59,0,+14.1,+12.9,+14.1,+13.5,+13.5,+13.3,+13.7,+13.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
272,2021-03-22 13:45:59,100,+14.0,+13.0,+14.1,+13.5,+13.9,+13.3,+13.7,+13.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
273,2021-03-22 13:45:59,200,+14.0,+13.0,+14.1,+13.5,+13.9,+13.3,+13.8,+13.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
274,2021-03-22 13:45:59,300,+14.1,+13.1,+14.2,+13.6,+14.0,+13.3,+13.9,+13.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
